Order Id,Company Id,Company Name,Date,Order Value,Converted
GCHRTOQPKTN8B39A,FU5M4NSJV1L9CZL2,Hard-Hit Crudity,6/16/2015,8080,1
91JBLPCK7E9L1Q7F,FU5M4NSJV1L9CZL2,Hard-Hit Crudity,3/10/2018,591,0
14Y7HDOTP2HGIS3Z,DUOAKGR7NOBSMGCJ,Off-Key Maleness,2/9/2016,8334,0
UJZYFO9XMH0K1TB9,DUOAKGR7NOBSMGCJ,Off-Key Maleness,7/7/2016,3730,0
MXGL7NP4L1P08G5L,DUOAKGR7NOBSMGCJ,Off-Key Maleness,7/8/2014,5310,1
QG25JQOWJO9MHVYI,DUOAKGR7NOBSMGCJ,Off-Key Maleness,4/30/2014,9058,0
VDWKAZSO3Y7AAZHF,DUOAKGR7NOBSMGCJ,Off-Key Maleness,10/31/2014,7463,0
4AVEGV76DDI0MNWO,DUOAKGR7NOBSMGCJ,Off-Key Maleness,8/10/2015,4392,0
1VRTPYHRZKMAQJND,DUOAKGR7NOBSMGCJ,Off-Key Maleness,6/6/2017,6380,0
FLYXNJH4C3GPBQRM,DUOAKGR7NOBSMGCJ,Off-Key Maleness,3/18/2015,4600,0
GEDHJVIYX5X4UBK3,DUOAKGR7NOBSMGCJ,Off-Key Maleness,7/28/2018,677,1
YDKELSEV3TN7GDJC,DUOAKGR7NOBSMGCJ,Off-Key Maleness,8/24/2015,3524,0
FW1WRK0ROTFOIJ2V,DUOAKGR7NOBSMGCJ,Off-Key Maleness,7/25/2017,8562,0
UDRL6KIKVCC2CKC4,DUOAKGR7NOBSMGCJ,Off-Key Maleness,7/14/2014,8036,0
WMCNVEURLYSUSPQW,DUOAKGR7NOBSMGCJ,Off-Key Maleness,7/29/2015,2681,1
GONFGO334FWCPRXK,DUOAKGR7NOBSMGCJ,Off-Key Maleness,8/6/2017,8856,0
8YS0FHWXX0V3AZ6J,DUOAKGR7NOBSMGCJ,Off-Key Maleness,3/27/2017,4900,0
7AVY1XULRMC9R6D7,DUOAKGR7NOBSMGCJ,Off-Key Maleness,3/13/2018,8778,0
4RHS1M6TOY11FJOF,DUOAKGR7NOBSMGCJ,Off-Key Maleness,5/11/2014,9670,0
69844SN6Q6IK179P,DUOAKGR7NOBSMGCJ,Off-Key Maleness,4/29/2014,7788,1
VSG6ESKDKQQVKRYO,DUOAKGR7NOBSMGCJ,Off-Key Maleness,7/13/2015,2816,0
PFV1SM4LMWBZ8031,DUOAKGR7NOBSMGCJ,Off-Key Maleness,3/15/2014,4374,1
OLZ88PCCJE7WS8IP,DUOAKGR7NOBSMGCJ,Off-Key Maleness,5/22/2018,7127,0
MHA4BV0OZ5F29JX4,DUOAKGR7NOBSMGCJ,Off-Key Maleness,1/10/2017,3874,0
YO1JHD6QLWBRXCKO,DUOAKGR7NOBSMGCJ,Off-Key Maleness,3/24/2017,5455,0
9HBZDPI3KTDA6MEZ,DUOAKGR7NOBSMGCJ,Off-Key Maleness,9/17/2018,4921,0
8HNJ0N6E71WIJCVW,DUOAKGR7NOBSMGCJ,Off-Key Maleness,1/25/2014,2374,1
2BVD8E76D6CJ055L,DUOAKGR7NOBSMGCJ,Off-Key Maleness,6/4/2016,184,1
P206PIY2U8VCLWFE,A5ZHFLKCDGMMTUHW,Hamiltonian Pemberton,4/11/2017,6169,0
3GIWEZJXAUKXJ1FU,A5ZHFLKCDGMMTUHW,Hamiltonian Pemberton,5/6/2017,8230,0
0DBAAQRRCUBNRQFD,A5ZHFLKCDGMMTUHW,Hamiltonian Pemberton,5/5/2017,3560,0
X68X5MH72E2TZ91P,A5ZHFLKCDGMMTUHW,Hamiltonian Pemberton,10/1/2018,9076,1
XA7JXO4SY9TMLRT7,A5ZHFLKCDGMMTUHW,Hamiltonian Pemberton,5/5/2014,8348,0
Z9L3M8IJO66X4PMO,A5ZHFLKCDGMMTUHW,Hamiltonian Pemberton,4/29/2018,1897,0
DYU5RDFYV7T363H2,A5ZHFLKCDGMMTUHW,Hamiltonian Pemberton,5/26/2018,470,0
7RE1RABBZTO55XSY,A5ZHFLKCDGMMTUHW,Hamiltonian Pemberton,4/24/2018,4619,0
4TP81S5NMRGGDKHF,A5ZHFLKCDGMMTUHW,Hamiltonian Pemberton,1/13/2017,4414,1
WM3H1B9WLWVTA8T3,A5ZHFLKCDGMMTUHW,Hamiltonian Pemberton,10/3/2017,5670,0
M1VNGORNSLMY6NP6,A5ZHFLKCDGMMTUHW,Hamiltonian Pemberton,3/24/2016,3613,0
U6Z2WI79X1E65Y82,A5ZHFLKCDGMMTUHW,Hamiltonian Pemberton,2/4/2017,9478,1
T6WR0PZ4USR46LX6,A5ZHFLKCDGMMTUHW,Hamiltonian Pemberton,5/26/2016,3828,0
FKS1H5O1DBLFXW96,A5ZHFLKCDGMMTUHW,Hamiltonian Pemberton,12/8/2016,9606,0
F47LYN8H9ODTPTKY,A5ZHFLKCDGMMTUHW,Hamiltonian Pemberton,6/24/2017,1103,1
RJTTJ8H2ZYRM5559,A5ZHFLKCDGMMTUHW,Hamiltonian Pemberton,9/29/2014,9765,0
5DT58Z6746VBDW22,A5ZHFLKCDGMMTUHW,Hamiltonian Pemberton,6/29/2014,8219,0
47XFMY1PRJVYIHAO,A5ZHFLKCDGMMTUHW,Hamiltonian Pemberton,9/14/2016,8193,0
6IOEIQ2CWZ1ME1TY,A5ZHFLKCDGMMTUHW,Hamiltonian Pemberton,1/7/2015,9235,0
6MQ6999V47DW1XUV,A5ZHFLKCDGMMTUHW,Hamiltonian Pemberton,4/4/2017,6900,1
KE66TP2I6161T0WV,A5ZHFLKCDGMMTUHW,Hamiltonian Pemberton,11/5/2018,9891,0
C8EHTPSC9UZLPC8I,A5ZHFLKCDGMMTUHW,Hamiltonian Pemberton,3/23/2018,4266,0
FKZOS3HD4DX6SSOH,A5ZHFLKCDGMMTUHW,Hamiltonian Pemberton,3/28/2015,5516,1
V2NKQVK71CDSD0SD,A5ZHFLKCDGMMTUHW,Hamiltonian Pemberton,6/18/2014,7755,0
PMRXQDLEOXBTKBQ4,X0PTHB8Y4IFRSPT1,Seventeen-Year-Old Locality,7/20/2018,7580,0
7SREHWQ2VF7JOPSS,X0PTHB8Y4IFRSPT1,Seventeen-Year-Old Locality,10/27/2015,7889,0
MQ325SWFX425E8R1,X0PTHB8Y4IFRSPT1,Seventeen-Year-Old Locality,1/2/2015,9113,0
UGXD2XJ5S6PL3XJV,X0PTHB8Y4IFRSPT1,Seventeen-Year-Old Locality,7/14/2017,6317,1
DO27O0NP8JYR2K61,X0PTHB8Y4IFRSPT1,Seventeen-Year-Old Locality,10/26/2017,3823,1
P0H4XP4QANSRFUD4,X0PTHB8Y4IFRSPT1,Seventeen-Year-Old Locality,3/9/2015,8054,1
ALHMIMJRYPLZS1YU,X0PTHB8Y4IFRSPT1,Seventeen-Year-Old Locality,6/16/2015,9725,0
Z16ATLH7E6BCTELM,X0PTHB8Y4IFRSPT1,Seventeen-Year-Old Locality,7/13/2014,6321,0
TR7RC8VCQJ3CBAW8,X0PTHB8Y4IFRSPT1,Seventeen-Year-Old Locality,6/3/2017,4343,1
S9QOM210OP5T9JU0,X0PTHB8Y4IFRSPT1,Seventeen-Year-Old Locality,9/13/2018,1332,0
PI6SM4Y63XX8O9T8,X0PTHB8Y4IFRSPT1,Seventeen-Year-Old Locality,11/21/2014,4926,0
JLCAGG70SB2JVS3R,X0PTHB8Y4IFRSPT1,Seventeen-Year-Old Locality,3/3/2016,1630,0
16S36NR8FDBSS9MJ,X0PTHB8Y4IFRSPT1,Seventeen-Year-Old Locality,4/25/2015,3823,0
KG1KHR3ISFTL92IL,X0PTHB8Y4IFRSPT1,Seventeen-Year-Old Locality,8/7/2014,1447,1
BIWUMOJR5PFJ4G0P,X0PTHB8Y4IFRSPT1,Seventeen-Year-Old Locality,10/21/2015,1889,0
C4BJJHWP4NIWCGSE,X0PTHB8Y4IFRSPT1,Seventeen-Year-Old Locality,12/1/2018,4225,1
3D96Q8MT1161UH6J,X0PTHB8Y4IFRSPT1,Seventeen-Year-Old Locality,5/27/2015,1540,1
W8MWVMMQCQ4XY45N,X0PTHB8Y4IFRSPT1,Seventeen-Year-Old Locality,7/27/2016,1047,0
U44Y82FQS83I913U,X0PTHB8Y4IFRSPT1,Seventeen-Year-Old Locality,2/21/2015,1473,0
DF4YVHV48UFZ94W3,X0PTHB8Y4IFRSPT1,Seventeen-Year-Old Locality,3/20/2015,3241,0
GPFNMNC5RFEAXR1V,X0PTHB8Y4IFRSPT1,Seventeen-Year-Old Locality,5/15/2017,4781,0
U4YPEZ499TN1JRE4,32HLC6GDZ2R4X8HD,Sociable Microscopy,12/29/2018,2911,0
IJO5513BG0FA3UMW,32HLC6GDZ2R4X8HD,Sociable Microscopy,8/23/2015,7325,0
Q9EPKIUIXKG0ZAFV,32HLC6GDZ2R4X8HD,Sociable Microscopy,11/27/2017,7393,0
UMRF968339G8UYUI,32HLC6GDZ2R4X8HD,Sociable Microscopy,1/28/2015,9049,0
3TMSIE66JGARZT5P,32HLC6GDZ2R4X8HD,Sociable Microscopy,7/25/2017,1795,0
2KG3JMUS43CG3EI3,32HLC6GDZ2R4X8HD,Sociable Microscopy,5/30/2014,189,0
ZWGIR73WZG1N2HKX,32HLC6GDZ2R4X8HD,Sociable Microscopy,3/5/2014,2939,0
PWGCP3TGG5DKPF1P,32HLC6GDZ2R4X8HD,Sociable Microscopy,10/26/2016,8435,0
1INQQ3NPF6ZG3KAP,32HLC6GDZ2R4X8HD,Sociable Microscopy,8/31/2015,1545,1
FXNN3OPMKRR3HC0D,32HLC6GDZ2R4X8HD,Sociable Microscopy,11/21/2017,3675,0
AM5EHOHI0RRM18F5,32HLC6GDZ2R4X8HD,Sociable Microscopy,6/26/2017,3501,0
6ER98E4WAYDGL8IP,32HLC6GDZ2R4X8HD,Sociable Microscopy,3/8/2014,8317,0
9W1L2DYSZD02Q9G1,32HLC6GDZ2R4X8HD,Sociable Microscopy,5/21/2014,1570,0
Z6NMG2EMJ092SSFW,32HLC6GDZ2R4X8HD,Sociable Microscopy,1/18/2017,8350,0
KBANG2SRBWUJBVW5,32HLC6GDZ2R4X8HD,Sociable Microscopy,8/21/2017,7072,0
RRL4U8DGCWASN9IN,32HLC6GDZ2R4X8HD,Sociable Microscopy,10/11/2016,2302,1
E6K208CIQUCH3NEY,32HLC6GDZ2R4X8HD,Sociable Microscopy,8/4/2016,9488,1
URBBXFTTH10DSMYB,32HLC6GDZ2R4X8HD,Sociable Microscopy,1/19/2014,8736,0
F69UZ2LCLADHXTA9,32HLC6GDZ2R4X8HD,Sociable Microscopy,3/9/2016,8763,1
VIB7X5A4OLZD4RSW,32HLC6GDZ2R4X8HD,Sociable Microscopy,12/11/2016,9720,0
MXM4ED4Z3MAYRHQ7,32HLC6GDZ2R4X8HD,Sociable Microscopy,6/24/2015,3683,0
WF2DIQ1CDCVY7PID,32HLC6GDZ2R4X8HD,Sociable Microscopy,9/19/2014,1057,0
40UW5VNC16CFQU5H,32HLC6GDZ2R4X8HD,Sociable Microscopy,10/28/2014,2478,0
N8QMHFZAN9D61KH3,32HLC6GDZ2R4X8HD,Sociable Microscopy,2/4/2017,191,0
VKO0INNE9RVTG4SA,VG06Z1QGES2LWBEB,Prolific Vines,5/2/2018,9012,0
SAXFJQG26S2QOMWP,VG06Z1QGES2LWBEB,Prolific Vines,11/28/2016,5232,0
Q52DMFQCMVHT9NGK,VG06Z1QGES2LWBEB,Prolific Vines,2/25/2015,3231,1
WRHPXLYOI074D32B,VG06Z1QGES2LWBEB,Prolific Vines,7/21/2016,5764,0
R1VM3LDJI5JNJHCG,VG06Z1QGES2LWBEB,Prolific Vines,5/5/2015,5121,0
71DFU1TBIWO4L8JC,VG06Z1QGES2LWBEB,Prolific Vines,8/1/2014,8207,0
2LU0I4653322O3XP,VG06Z1QGES2LWBEB,Prolific Vines,10/13/2016,8255,0
WBOXDIU19HKMTK5J,VG06Z1QGES2LWBEB,Prolific Vines,8/12/2014,7310,1
JOVBHNZA94J6I9O5,VG06Z1QGES2LWBEB,Prolific Vines,8/6/2014,9708,0
LAJ1D8OEW5PY6DN2,VG06Z1QGES2LWBEB,Prolific Vines,2/13/2015,3665,0
IBUP7MVW7LGVWR30,VG06Z1QGES2LWBEB,Prolific Vines,3/26/2014,2101,0
Q9U3FJPMGCZ7OV4S,VG06Z1QGES2LWBEB,Prolific Vines,8/22/2015,9717,0
JZTUI1W1FLLMZ2DU,VG06Z1QGES2LWBEB,Prolific Vines,6/22/2018,2545,0
OERJLBSJ73O4VY5U,VG06Z1QGES2LWBEB,Prolific Vines,5/19/2017,5089,0
TN7JXOITFAH3PQVH,VG06Z1QGES2LWBEB,Prolific Vines,9/12/2014,3688,0
5SLY6MJ9B49V1AG0,VG06Z1QGES2LWBEB,Prolific Vines,7/27/2015,9479,0
RHUMJTIXLHQH11J8,VG06Z1QGES2LWBEB,Prolific Vines,4/30/2018,560,1
2KASLUF3EUMUHVXO,G7SGLOR77FOSQ8IF,Unacknowledged Doc,2/20/2014,6607,1
3GUKDLQNOJN4J409,G7SGLOR77FOSQ8IF,Unacknowledged Doc,6/26/2018,180,0
Y4DCHHSA63UROTGQ,G7SGLOR77FOSQ8IF,Unacknowledged Doc,12/6/2016,7913,0
5MFX59UTPJ9XZCJP,G7SGLOR77FOSQ8IF,Unacknowledged Doc,7/5/2018,379,0
14HF1658690R25W1,G7SGLOR77FOSQ8IF,Unacknowledged Doc,3/9/2016,3260,1
11RJBT49D736Y4SM,G7SGLOR77FOSQ8IF,Unacknowledged Doc,1/25/2018,395,0
X2IHBZLIXXAD2PO5,G7SGLOR77FOSQ8IF,Unacknowledged Doc,8/19/2014,4400,0
WRDBJUU8YNDXMPZI,G7SGLOR77FOSQ8IF,Unacknowledged Doc,12/16/2016,5826,1
CM3Y71EXHQ4DJBEM,G7SGLOR77FOSQ8IF,Unacknowledged Doc,2/23/2015,3856,0
TZVGWSCX5IJOR5Y5,G7SGLOR77FOSQ8IF,Unacknowledged Doc,1/10/2016,8891,0
LUEZCV6QP2VWYVK8,G7SGLOR77FOSQ8IF,Unacknowledged Doc,3/10/2016,2868,0
K4UN4NAWLFNYF03Q,G7SGLOR77FOSQ8IF,Unacknowledged Doc,12/27/2016,9155,0
UMQTHKZPEWS8X3I9,G7SGLOR77FOSQ8IF,Unacknowledged Doc,1/20/2018,490,0
2QWM6A0BKKAMV2Q9,G7SGLOR77FOSQ8IF,Unacknowledged Doc,1/14/2018,5081,0
YU515X80O0RTQQ5K,G7SGLOR77FOSQ8IF,Unacknowledged Doc,9/21/2018,4016,0
E6AP9FC0PYKKBZHI,G7SGLOR77FOSQ8IF,Unacknowledged Doc,3/18/2016,3321,0
900XX36WPH1EB4HZ,G7SGLOR77FOSQ8IF,Unacknowledged Doc,6/19/2018,8197,0
XDH0JXOQINXX1XK5,G7SGLOR77FOSQ8IF,Unacknowledged Doc,12/19/2014,3214,1
TIA8BSV6Y2061HOI,G7SGLOR77FOSQ8IF,Unacknowledged Doc,2/23/2014,9806,0
K6SJ46H5AC6VQSAP,TQ7ZSUFWR52KNVE2,Syntactic Believers,8/28/2014,3485,0
B0V8IQ3HHADL4XJJ,TQ7ZSUFWR52KNVE2,Syntactic Believers,9/17/2018,9554,0
9B5XT4LGTJ321S74,TQ7ZSUFWR52KNVE2,Syntactic Believers,7/22/2016,8550,0
31KCBE22XE91VWY4,TQ7ZSUFWR52KNVE2,Syntactic Believers,2/17/2015,8529,1
1RQWW3CILE5I0QRZ,TQ7ZSUFWR52KNVE2,Syntactic Believers,1/17/2015,4603,0
7ATQ5A3P8XPFUPTG,TQ7ZSUFWR52KNVE2,Syntactic Believers,4/26/2018,5677,1
6FTV51SZSA7SZVFB,TQ7ZSUFWR52KNVE2,Syntactic Believers,11/30/2015,5103,0
9HOIDPXWD2EIRQ4R,TQ7ZSUFWR52KNVE2,Syntactic Believers,6/8/2017,4704,1
4GDXXJ1B685KGYWJ,TQ7ZSUFWR52KNVE2,Syntactic Believers,9/9/2017,4399,0
AIRH3TIW6DQYPC4N,TQ7ZSUFWR52KNVE2,Syntactic Believers,4/4/2016,7297,0
HCXVRXXSBGMS9GNE,TQ7ZSUFWR52KNVE2,Syntactic Believers,3/19/2018,691,0
BMJ8C7IUC6H2665K,TQ7ZSUFWR52KNVE2,Syntactic Believers,9/8/2017,3590,0
5ZBS13O3JRUYC8LI,TQ7ZSUFWR52KNVE2,Syntactic Believers,7/2/2015,1917,1
WP5TDSODQHKD7HNW,TQ7ZSUFWR52KNVE2,Syntactic Believers,12/9/2017,9402,1
YRG1RGXWG33PDLTS,TQ7ZSUFWR52KNVE2,Syntactic Believers,12/5/2017,949,0
DZZW9Q6EGORIGHDD,TQ7ZSUFWR52KNVE2,Syntactic Believers,5/30/2018,7530,0
F94KKR195UB5YS9G,TQ7ZSUFWR52KNVE2,Syntactic Believers,2/12/2018,3901,0
2VKS2PEYJSYLWDC7,TQ7ZSUFWR52KNVE2,Syntactic Believers,9/4/2018,3068,0
MZMVWXBP1U24ZBJX,TQ7ZSUFWR52KNVE2,Syntactic Believers,6/29/2014,6531,0
5OCI2FC54VK5Q171,TQ7ZSUFWR52KNVE2,Syntactic Believers,4/16/2018,5166,1
MRIJY0JVY44LIRPC,TQ7ZSUFWR52KNVE2,Syntactic Believers,6/11/2017,7836,0
UTJVN5KA3BZ0S68A,BWNDCLE6D181QTXV,Boyish Moments,6/3/2018,2796,0
PE6B12BVUGAZYSXC,BWNDCLE6D181QTXV,Boyish Moments,1/25/2015,7511,0
FMXUAL003W4SLRPT,BWNDCLE6D181QTXV,Boyish Moments,8/5/2014,2561,1
FZYQ2OYSW3RARSAK,BWNDCLE6D181QTXV,Boyish Moments,2/10/2018,5737,0
5UT7HVJBUPLKB0E1,BWNDCLE6D181QTXV,Boyish Moments,12/2/2017,9425,0
1R9TOPPBBTB5DLKG,BWNDCLE6D181QTXV,Boyish Moments,11/23/2014,2126,1
06K3EJX7L35H293E,BWNDCLE6D181QTXV,Boyish Moments,5/2/2016,8834,0
FT6X3XT12PIYHAO1,BWNDCLE6D181QTXV,Boyish Moments,7/31/2014,4410,0
ARDJ374SRO6SYJDF,BWNDCLE6D181QTXV,Boyish Moments,10/29/2018,6422,0
5RYV52YSBK8AIVGH,BWNDCLE6D181QTXV,Boyish Moments,11/30/2014,5055,0
BTFOW1WZ969HAQUJ,BWNDCLE6D181QTXV,Boyish Moments,6/5/2015,5832,1
B854SVOUZK3IJRCE,BWNDCLE6D181QTXV,Boyish Moments,1/12/2018,1900,0
7H3CFG1RB5YRX4R1,BWNDCLE6D181QTXV,Boyish Moments,6/5/2017,109,0
7RNC9VTLIFFWKPGO,BWNDCLE6D181QTXV,Boyish Moments,11/4/2017,260,0
HE5E22ER3KI8OZ5R,BWNDCLE6D181QTXV,Boyish Moments,2/20/2016,9881,0
J17JZQ4LYJOIQ7XW,BWNDCLE6D181QTXV,Boyish Moments,1/4/2017,1616,0
B7KMUK9BJNJ58CX1,BWNDCLE6D181QTXV,Boyish Moments,10/2/2016,6095,0
75A94HRMZLEBUCD7,BWNDCLE6D181QTXV,Boyish Moments,9/12/2015,8868,0
JM61Q3BCV4YG9VB7,BWNDCLE6D181QTXV,Boyish Moments,9/17/2017,1201,0
WLTR3UK9QBF3R35E,BWNDCLE6D181QTXV,Boyish Moments,12/20/2018,8664,0
8JB9UUXIXE0F3RXU,BWNDCLE6D181QTXV,Boyish Moments,11/29/2018,4034,0
T7G49PAKH9J636EU,4OCELXODAJR8W27W,Central Sugar,9/29/2016,1974,0
PIAYX99C5F31J1YZ,4OCELXODAJR8W27W,Central Sugar,9/26/2014,6986,1
XQ4JCU2GI6XAUU6G,4OCELXODAJR8W27W,Central Sugar,9/7/2018,5087,0
WQCZIDEN4XDMBJ5R,4OCELXODAJR8W27W,Central Sugar,6/20/2018,8985,0
PJIZSALQ3X6SACDK,4OCELXODAJR8W27W,Central Sugar,2/12/2014,7578,0
DSJ0DVO66LYIG12R,4OCELXODAJR8W27W,Central Sugar,11/15/2017,6010,0
5NR3MHXT166FOJND,4OCELXODAJR8W27W,Central Sugar,3/1/2018,3838,0
R8HIQF0K8JNWNQ0E,4OCELXODAJR8W27W,Central Sugar,11/29/2015,5474,0
KOSOQEIW3RS0O7RE,4OCELXODAJR8W27W,Central Sugar,3/14/2016,7515,0
6Q19MKM9BFVTQBW6,4OCELXODAJR8W27W,Central Sugar,12/25/2017,4808,0
G3L3TRDHIR30NRYH,4OCELXODAJR8W27W,Central Sugar,5/30/2015,5037,0
4LGS5GHG2IY6E43K,4OCELXODAJR8W27W,Central Sugar,12/24/2017,3266,0
B3TFYK8Z56OG8VF8,4OCELXODAJR8W27W,Central Sugar,7/11/2017,8289,0
ON27K4DAZOZAENZ0,4OCELXODAJR8W27W,Central Sugar,2/25/2018,5157,0
K2QDJDWGCDO02575,4OCELXODAJR8W27W,Central Sugar,2/11/2017,3006,0
ME54XYM4R1G8G2YC,4OCELXODAJR8W27W,Central Sugar,9/21/2017,2851,0
F1QCB8FTQK3UV965,HLU0WEOXMQJFWVLO,Knifelike R.H.,2/22/2014,3674,0
ELLKGP2J5CXKHXGL,HLU0WEOXMQJFWVLO,Knifelike R.H.,11/12/2018,608,0
MRDZ1FHGTNL270C2,HLU0WEOXMQJFWVLO,Knifelike R.H.,8/29/2018,8976,0
K27LZBT7OD6FLEXZ,HLU0WEOXMQJFWVLO,Knifelike R.H.,10/29/2014,8715,0
JOMVF5LDP7WAHGCS,HLU0WEOXMQJFWVLO,Knifelike R.H.,6/23/2015,9106,0
58ZHY56FLPKCNJJO,HLU0WEOXMQJFWVLO,Knifelike R.H.,9/22/2018,3284,0
2Q1XCDGKV94FPJIJ,HLU0WEOXMQJFWVLO,Knifelike R.H.,7/29/2014,8684,0
RYDOCB3TP7XD5FFX,HLU0WEOXMQJFWVLO,Knifelike R.H.,5/2/2015,4540,0
VNTY34GN1PQ4MS93,HLU0WEOXMQJFWVLO,Knifelike R.H.,8/8/2014,1177,0
3Y3VUYYDOA2BCUYC,HLU0WEOXMQJFWVLO,Knifelike R.H.,5/20/2017,1720,0
DFPTB46TFVRNVVLB,HLU0WEOXMQJFWVLO,Knifelike R.H.,11/29/2017,6669,0
OD1Y2VEBLBPJO55O,HLU0WEOXMQJFWVLO,Knifelike R.H.,9/13/2017,1299,0
ADA2LASOM1QS8NMJ,HLU0WEOXMQJFWVLO,Knifelike R.H.,1/3/2014,1101,0
P72J7WW5YKPWEKVY,HLU0WEOXMQJFWVLO,Knifelike R.H.,5/3/2014,6451,1
3C0QT0H1KN7LZGA5,HLU0WEOXMQJFWVLO,Knifelike R.H.,5/21/2015,9056,0
2EHVIS7DIDTUVTIF,HLU0WEOXMQJFWVLO,Knifelike R.H.,1/4/2018,2033,1
RQ76JT1WG04467TX,HLU0WEOXMQJFWVLO,Knifelike R.H.,3/29/2015,5439,0
NJY8H6E4CILPUMCL,HLU0WEOXMQJFWVLO,Knifelike R.H.,1/14/2015,7321,0
D36AQWHX971LLPPU,HLU0WEOXMQJFWVLO,Knifelike R.H.,10/24/2018,2972,0
OJD20400DONJBFJJ,HLU0WEOXMQJFWVLO,Knifelike R.H.,1/18/2018,5060,0
9I46R7FQ7KWHOX5M,HLU0WEOXMQJFWVLO,Knifelike R.H.,10/26/2015,5689,0
T3XG5E65MABSMXX2,HLU0WEOXMQJFWVLO,Knifelike R.H.,2/20/2014,8772,0
076W6KYGHZWDB6BE,HLU0WEOXMQJFWVLO,Knifelike R.H.,10/22/2014,1809,0
ZL0NSOIS1R7NNOB3,HLU0WEOXMQJFWVLO,Knifelike R.H.,4/7/2017,8983,0
8LOM0QTBHAAY0TUS,4GF1E3Q0T4X3BGYV,4-Homer Fundamentalist,10/24/2017,9777,0
XHBLV8VEN2QGGTPS,4GF1E3Q0T4X3BGYV,4-Homer Fundamentalist,9/13/2016,1821,1
G4O4ZS0P24LL4GLP,4GF1E3Q0T4X3BGYV,4-Homer Fundamentalist,3/12/2018,3620,0
8GM3JMZOI04V9KKN,4GF1E3Q0T4X3BGYV,4-Homer Fundamentalist,9/22/2016,9436,0
G5PIAAQ0H3Y017BT,4GF1E3Q0T4X3BGYV,4-Homer Fundamentalist,5/8/2017,9412,0
ALB9WE91HL4QN93F,4GF1E3Q0T4X3BGYV,4-Homer Fundamentalist,10/31/2018,3492,0
9055JD3L6FNWXCWS,4GF1E3Q0T4X3BGYV,4-Homer Fundamentalist,3/24/2014,7954,0
LNYX139WHKPDTM3S,4GF1E3Q0T4X3BGYV,4-Homer Fundamentalist,5/23/2015,6544,0
4O8084ILMEKO3ZDQ,4GF1E3Q0T4X3BGYV,4-Homer Fundamentalist,4/10/2018,5900,1
7TAQMZATNY0TY4NR,4GF1E3Q0T4X3BGYV,4-Homer Fundamentalist,9/21/2018,3949,0
2LW8J2VDFWJFL7S9,4GF1E3Q0T4X3BGYV,4-Homer Fundamentalist,11/7/2018,4349,0
DYRA0ZS0F4J7IUE3,SQ9YEZMK6VQ3X63A,Interlobular Acceptance,5/6/2018,218,0
4BDAG9T3JWN6VANY,SQ9YEZMK6VQ3X63A,Interlobular Acceptance,4/7/2018,9477,0
3ZJ7LF1BAMWT19X5,SQ9YEZMK6VQ3X63A,Interlobular Acceptance,10/4/2015,9017,0
2W15HNRUTAQSDBHI,SQ9YEZMK6VQ3X63A,Interlobular Acceptance,3/22/2014,1947,1
EWUUIGE0LJHOYBUA,SQ9YEZMK6VQ3X63A,Interlobular Acceptance,2/4/2015,8582,0
SDJBI7F2JBJ5VBLR,SQ9YEZMK6VQ3X63A,Interlobular Acceptance,3/30/2017,5851,0
6QZNTK8742HSPOMR,SQ9YEZMK6VQ3X63A,Interlobular Acceptance,2/18/2017,9909,0
F2H713YPVSVJQU81,SQ9YEZMK6VQ3X63A,Interlobular Acceptance,6/9/2018,223,0
35RISTKZKUCL3GVN,SQ9YEZMK6VQ3X63A,Interlobular Acceptance,6/26/2017,740,0
B5MGBW998JI6GIOW,SQ9YEZMK6VQ3X63A,Interlobular Acceptance,10/27/2015,3492,1
N7WFW2SD7G0UE9S4,SQ9YEZMK6VQ3X63A,Interlobular Acceptance,6/9/2018,9480,0
0K4CGB8LOHIKCK2E,SQ9YEZMK6VQ3X63A,Interlobular Acceptance,11/19/2017,2303,0
XNVOHKD8U6FIZQOJ,SQ9YEZMK6VQ3X63A,Interlobular Acceptance,8/25/2015,6429,0
BUIOIGKL0OFSYDOY,SQ9YEZMK6VQ3X63A,Interlobular Acceptance,9/9/2014,1279,0
QA7EWUTIBBSWFFH0,SQ9YEZMK6VQ3X63A,Interlobular Acceptance,9/20/2016,1695,0
9IXESOIFEMP1IUI7,SQ9YEZMK6VQ3X63A,Interlobular Acceptance,11/23/2017,3277,0
SFLKF0WCZG8IFMA7,VZ47PGS3FYHVCMU0,Rapt Rigidity,6/16/2015,9427,0
0BK4YNM5EFRPV4N2,VZ47PGS3FYHVCMU0,Rapt Rigidity,3/26/2018,5272,0
T6X7VHTJDK77BFHA,VZ47PGS3FYHVCMU0,Rapt Rigidity,5/28/2018,6465,0
KW3V7QWZKCN4PU32,VZ47PGS3FYHVCMU0,Rapt Rigidity,4/12/2015,4541,0
HJ6IKXLSZ1W8PCZ1,VZ47PGS3FYHVCMU0,Rapt Rigidity,12/2/2016,4194,0
1SHT7DLY79122UDW,VZ47PGS3FYHVCMU0,Rapt Rigidity,1/10/2016,5344,1
UIG3A8FV02MC1TRD,VZ47PGS3FYHVCMU0,Rapt Rigidity,7/3/2015,7908,0
WY0ZBCB775US7RIO,VZ47PGS3FYHVCMU0,Rapt Rigidity,1/24/2018,4507,0
